id,feature,fc,pval,qval,chr,strand,start,end,t_name,num_exons,length,gene_id,gene_name,cov.NPLL32,FPKM.NPLL32,cov.NPLL34,FPKM.NPLL34,cov.NPLL44,FPKM.NPLL44,cov.NPLL46,FPKM.NPLL46,cov.NPLL56,FPKM.NPLL56,cov.NPLL61,FPKM.NPLL61,cov.NPSL15,FPKM.NPSL15,cov.NPSL24,FPKM.NPSL24,cov.NPSL29,FPKM.NPSL29,cov.NPSL36,FPKM.NPSL36,cov.NPSL50,FPKM.NPSL50,cov.NPSL58,FPKM.NPSL58,cov.PLL20,FPKM.PLL20,cov.PLL31,FPKM.PLL31,cov.PLL43,FPKM.PLL43,cov.PLL55,FPKM.PLL55,cov.PLL59,FPKM.PLL59,cov.PLL62,FPKM.PLL62,cov.PSL13,FPKM.PSL13,cov.PSL16,FPKM.PSL16,cov.PSL35,FPKM.PSL35,cov.PSL49,FPKM.PSL49,cov.PSL53,FPKM.PSL53,cov.PSL63,FPKM.PSL63
15740,transcript,0.9184197975442,0.0444673127876619,0.515925897533522,NC_052312.1,+,45232361,45254970,rna-XM_038996714.1,16,3933,gene-LOC120050080,LOC120050080,0,0,0.018307,0.062571,0.305238,0.212267,0,0,0.009153,0.027751,0.04119,0.092378,0,0,0,0,0,0,0,0,0,0,0.08238,0.070893,0.405685,0.744323,0.04119,0.097172,0,0,0.017671,0.046533,0.049835,0.143204,0.168025,0.349882,0.022883,0.046042,0.311086,0.543521,0.10984,0.239006,0.01373,0.04636,0.103012,0.186347,0.091533,0.172355
15741,transcript,1.63872983663573,0.0237763158396846,0.509657286313927,NC_052312.1,-,45257807,45259192,rna-XM_038996715.1,4,515,gene-LOC120050081,LOC120050081,46.791264,123.240235,21.930098,74.954269,62.873783,43.723428,41.030098,124.166677,34.861168,105.697036,20.750483,46.537895,17.266991,118.320507,27.369904,105.307983,17.709709,43.327925,61.17767,152.688977,34.619415,165.264856,149.878647,128.980255,12.442719,22.829038,74.158249,174.947053,63.303886,118.924527,66.262138,174.48775,26.069904,74.91333,10.678641,22.23635,23.11068,46.499748,36.637863,64.012681,36.659225,79.768591,57.133011,192.910755,62.640774,113.316264,87.452431,164.671168
15758,transcript,1.34005335205912,0.0297263431785074,0.515925897533522,NC_052312.1,-,45544829,45550357,rna-XM_038996727.1,11,1914,gene-si:ch211-244b2.3,si:ch211-244b2.3,0.322466,0.849321,0.168234,0.575002,0.492894,0.342766,0.200104,0.605562,0.729728,2.212493,0.441588,0.990366,0.190439,1.304966,0.540282,2.07878,0.364413,0.891559,0.590648,1.474156,0.129572,0.618546,1.728945,1.487869,0.098837,0.181339,0.175131,0.413152,0.256635,0.482122,0.131139,0.345328,0,0,0,0,0.125235,0.251979,0.595402,1.04027,0.218913,0.476343,0.3221,1.087577,0.68767,1.243985,0.190282,0.358297
15762,transcript,1.33496680315244,0.0267134631794995,0.515925897533522,NC_052312.1,+,45580726,45584215,rna-XM_038995680.1,4,1699,gene-LOC120049411,LOC120049411,1.786345,4.704929,0.896704,3.06482,3.224838,2.242604,1.60977,4.871541,1.396863,4.235207,1.130077,2.534467,0.584167,4.002952,1.033549,3.976666,1.11183,2.720163,2.239847,5.590274,1.839023,8.779059,3.549147,3.05427,1.589759,2.91678,1.787522,4.216951,1.381695,2.595693,1.384344,3.645386,0.750147,2.155589,1.224544,2.549893,1.171571,2.357255,2.047969,3.578156,2.134785,4.645183,2.210418,7.463521,2.522366,4.562924,3.715715,6.996617
15767,transcript,0.977100345704253,0.0427479435151463,0.515925897533522,NC_052312.1,-,45647044,45695307,rna-XM_038996729.1,8,1310,gene-LOC120050089,LOC120050089,0,0,0,0,0.070229,0.048838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08225,0.150907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1578,transcript,0.940607472844069,0.0285526433361867,0.515925897533522,NC_052307.1,+,53148141,53220044,rna-XM_038990457.1,33,5427,gene-LOC120045552,LOC120045552,0,0,0,0,0.108663,0.075566,0,0,0,0,0.013267,0.029754,0,0,0,0,0.006633,0.016228,0,0,0,0,0.111664,0.096094,0.252604,0.46346,0,0,0,0,0,0,0.029851,0.085779,0.101291,0.21092,0.016584,0.033368,0.128432,0.224393,0,0,0,0,0.047226,0.085431,0,0
15782,transcript,0.887843166539097,0.00619404946607016,0.403808705006152,NC_052312.1,+,46930530,46990245,rna-XM_038996743.1,40,6758,gene-LOC120050102,LOC120050102,0.005327,0.01403,0.01058,0.036161,0.142197,0.098886,0,0,0,0,0.057635,0.12926,0,0,0.010654,0.040992,0.031814,0.077835,0.023972,0.05983,0,0,0.031518,0.027123,0.353119,0.647878,0.047943,0.113103,0.013318,0.02502,0.018571,0.048903,0.028633,0.082279,0.411656,0.8572,0.073203,0.147288,0.179147,0.313001,0.039879,0.086775,0.013318,0.044968,0.074282,0.134375,0.031962,0.060184
15810,transcript,0.84255102601974,0.0438610416919257,0.515925897533522,NC_052312.1,+,48008922,48012000,rna-XM_038996765.1,5,1913,gene-LOC120050117,LOC120050117,1.78437,4.699727,1.058808,3.61887,4.857553,3.37802,0.900157,2.724086,1.652379,5.009917,2.725823,6.113307,0.381861,2.616668,1.008364,3.879764,2.493466,6.100422,1.200995,2.997478,0.478306,2.283319,5.746733,4.945435,3.016989,5.535362,1.275483,3.008998,1.321485,2.48258,1.341782,3.533308,1.480136,4.253254,3.031103,6.311727,1.559854,3.138498,2.60873,4.557902,1.480397,3.221268,1.070831,3.615682,1.989284,3.598586,1.69288,3.187659
15814,transcript,0.935419012054384,0.0196077801030823,0.491455519818966,NC_052312.1,-,48029159,48061293,rna-XM_038996757.1,14,4353,gene-LOC120050112,LOC120050112,0.052837,0.139164,0,0,0.290188,0.201801,0.020675,0.062567,0.049391,0.149751,0.073857,0.165642,0,0,0.028946,0.111372,0.090972,0.222569,0.036986,0.092311,0.012405,0.059219,0.162927,0.140209,0.300482,0.551304,0.077516,0.182868,0.032851,0.061715,0.032966,0.086809,0.01654,0.047529,0.155984,0.324809,0.072566,0.146006,0.148242,0.259004,0.070296,0.15296,0.016425,0.055459,0.106081,0.191899,0.028946,0.054505
15851,transcript,1.04748585110595,0.0306470818367437,0.515925897533522,NC_052312.1,-,49535187,49544561,rna-XM_038995402.1,8,1869,gene-LOC120049173,LOC120049173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038523,0.14822,0,0,0,0,0.028892,0.137924,0.226057,0.194537,0,0,0,0,0,0,0,0,0,0,0,0,0.028892,0.058132,0.019262,0.033654,0,0,0,0,0,0,0,0
15857,transcript,0.774190864781683,0.0426711612224597,0.515925897533522,NC_052312.1,-,49640121,49654649,rna-XM_038996788.1,10,1999,gene-LOC120050134,LOC120050134,0.277889,0.731912,0.302401,1.033568,2.578189,1.792914,0.168334,0.509418,0.284072,0.86129,0.637319,1.429339,0.108054,0.74043,0.125063,0.48119,0.771235,1.886875,0.347174,0.866487,0.071786,0.342689,2.09985,1.807057,4.034332,7.401913,0.470318,1.109529,0.335168,0.629656,0.502501,1.323233,0.627814,1.804059,2.255878,4.69746,0.84092,1.69197,2.181341,3.81118,0.543522,1.182676,0.332166,1.121565,1.116558,2.019837,0.807904,1.521267
15876,transcript,1.24701492783358,0.0354389252601857,0.515925897533522,NC_052312.1,+,51518811,51551108,rna-XM_038996795.1,5,1847,gene-LOC120050139,LOC120050139,0.699242,1.841685,0.277028,0.946846,3.170547,2.204849,0.563346,1.704817,1.074445,3.257655,1.286952,2.886296,0.270168,1.851302,0.581483,2.237304,1.501083,3.672495,1.174337,2.930944,0.667557,3.186758,4.37006,3.760719,1.269159,2.328565,0.447753,1.056296,0.331348,0.62248,0.319978,0.842596,0.638385,1.834435,1.684353,3.507362,0.896318,1.803433,1.565512,2.73522,1.512994,3.292197,0.611261,2.063935,1.828641,3.307985,1.311857,2.4702
15878,transcript,1.30935352293329,0.0376842216930167,0.515925897533522,NC_052312.1,+,51592728,51599276,rna-XM_038996797.1,5,1806,gene-slc35e3,slc35e3,1.692137,4.456801,1.181894,4.039562,6.500831,4.520781,2.288483,6.925485,2.196013,6.658184,1.401716,3.143682,0.845238,5.791918,1.618217,6.226225,1.346069,3.293243,2.621302,6.54232,1.731451,8.265535,3.959856,3.407712,1.33982,2.458209,2.497231,5.891229,3.801219,7.141081,2.50443,6.594903,1.517719,4.361251,1.205703,2.51066,1.889258,3.801274,2.005648,3.504214,3.15526,6.865684,2.411683,8.143096,5.471761,9.898337,4.665559,8.785154
15885,transcript,0.848976396617117,0.0168461167095082,0.47449079641049,NC_052312.1,+,51772337,51792882,rna-XM_038996816.1,4,2318,gene-LOC120050148,LOC120050148,0,0,0.011648,0.039811,0.547421,0.380685,0,0,0.018119,0.054936,0.210994,0.473204,0.019413,0.133026,0.015531,0.059757,0.193701,0.473902,0,0,0,0,0.176769,0.152121,0.370798,0.680314,0,0,0,0,0,0,0.099223,0.285123,0.631759,1.315525,0.044003,0.088536,0.218249,0.381319,0.01909,0.041539,0.016825,0.05681,0.060865,0.110104,0,0
15899,transcript,0.796501800231474,0.0186724392204819,0.484704765571697,NC_052312.1,+,51983210,51988524,rna-XM_038996811.1,5,2770,gene-LOC120050146,LOC120050146,0.262748,0.692034,0.051264,0.175214,0.402166,0.279673,0,0,0,0,0.129964,0.291475,0,0,0,0,0.141559,0.346333,0,0,0,0,0.155885,0.134149,1.132207,2.077295,0.064982,0.153299,0.168804,0.31712,0.193863,0.510498,0.116968,0.336114,0.392605,0.817529,0,0,0.480505,0.839525,0.168874,0.367461,0.038989,0.131647,0.747653,1.352494,0.090079,0.169617
15901,transcript,1.66036163548673,0.0294012093583657,0.515925897533522,NC_052312.1,-,51990324,51994350,rna-XM_038996819.1,4,1019,gene-LOC120050150,LOC120050150,165.889526,436.92481,128.767014,440.109177,218.262497,151.783209,166.815277,504.822061,146.538177,444.295238,90.362854,202.6602,72.057907,493.770345,116.355011,447.685588,88.757278,217.150301,231.956665,578.924074,117.858444,562.62819,436.417419,375.565374,41.310432,75.793518,160.228897,377.996698,125.481186,235.732616,177.544556,467.527174,54.979805,157.987551,24.609257,51.244353,71.321556,143.502242,109.86293,191.949534,81.246635,176.788506,135.863022,458.744213,178.504486,322.912062,207.452911,390.629658
15915,transcript,0.662892084330043,0.0290642775385481,0.515925897533522,NC_052312.1,+,52566153,52576266,rna-XM_038996827.1,3,1577,gene-mrps33,mrps33,1.500249,3.951401,1.316017,4.497978,13.349713,9.283603,1.847178,5.589993,1.256183,3.808674,2.135629,4.789656,0.682308,4.675454,0.914394,3.518207,2.107165,5.155313,1.27036,3.170601,0.681674,3.25415,6.686545,5.754204,10.331265,18.955089,2.931404,6.915488,3.541685,6.653513,5.340977,14.064367,3.921369,11.268274,4.96196,10.33239,2.957757,5.951143,8.372108,14.62752,6.142884,13.3666,1.525682,5.151496,5.242231,9.483121,0.795769,1.498417
1593,transcript,0.985747118834681,0.00200909707895169,0.389744915561346,NC_052307.1,-,53652321,53714900,rna-XM_038990500.1,16,4295,gene-LOC120045581,LOC120045581,0,0,0,0,0.017689,0.012301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024023,0.044076,0,0,0,0,0,0,0,0,0.028639,0.059636,0,0,0,0,0,0,0,0,0,0,0,0
15930,transcript,1.30936583406017,0.00114463213104954,0.389744915561346,NC_052313.1,-,547261,574438,rna-XM_038997421.1,6,2409,gene-sec22c,sec22c,0.423364,1.115069,0.180407,0.616608,1.621669,1.127734,0.594853,1.800164,0.460357,1.395776,0.531213,1.191372,0.251678,1.724601,0.400996,1.542865,0.581984,1.423861,0.6088,1.51946,0.327107,1.561531,1.366296,1.175786,0.595268,1.092156,0.222249,0.524309,0.313408,0.588777,0.321222,0.845872,0.206445,0.593231,0.404465,0.842226,0.519597,1.045453,0.993779,1.736304,0.591651,1.287402,0.610212,2.060393,0.87261,1.578539,1.310345,2.467353
15932,transcript,0.927034820398996,0.044916525109405,0.515925897533522,NC_052313.1,-,906631,927173,rna-XM_038997422.1,5,5122,gene-LOC120050901,LOC120050901,0,0,0.014936,0.051049,0.037681,0.026204,0.021086,0.063811,0,0,0,0,0,0,0,0,0.014057,0.034391,0.014057,0.035084,0,0,0.068463,0.058917,0.119797,0.219795,0.042171,0.099486,0.02896,0.054405,0,0,0.030066,0.086396,0.320871,0.668156,0.014057,0.028283,0.061695,0.107792,0.03936,0.085645,0,0,0.105037,0.19001,0.035143,0.066174
15950,transcript,0.889016537208373,0.0091320945103861,0.424526744378924,NC_052313.1,-,2740194,2746064,rna-XM_038996862.1,4,901,gene-LOC120050287,LOC120050287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335183,0.614971,0,0,0,0,0,0,0,0,0.319645,0.665603,0,0,0,0,0,0,0,0,0,0,0.099889,0.188089
16006,transcript,0.926379651700331,0.0236968297087434,0.509657286313927,NC_052313.1,+,5898767,5907427,rna-XM_038997450.1,2,6617,gene-LOC120050920,LOC120050920,0.076167,0.200611,0.070576,0.24122,0.394318,0.274215,0.076167,0.230499,0.045338,0.137462,0.115188,0.258336,0.038084,0.260967,0.023576,0.090711,0.088711,0.217037,0.078888,0.196891,0.039172,0.186998,0.216563,0.186366,0.453127,0.831366,0.092489,0.218191,0.13271,0.249313,0.151882,0.39995,0.049146,0.141224,0.266314,0.554551,0.104428,0.210114,0.229258,0.400553,0.292005,0.635388,0.043524,0.14696,0.253287,0.458193,0.147831,0.278363
1606,transcript,1.78428742427064,0.0262873995188668,0.515925897533522,NC_052307.1,+,53716385,53718270,rna-XM_038990622.1,4,1241,gene-ptpmt1,ptpmt1,3.16801,8.344,3.625302,12.390818,5.964918,4.148099,6.374698,19.291328,4.506849,13.664504,4.137389,9.279079,2.77639,19.024963,3.57776,13.765729,3.339243,8.169669,7.033844,17.555269,3.526261,16.833532,8.194601,7.051983,1.776793,3.259937,4.881547,11.516079,6.782434,12.741678,5.973006,15.728686,1.578566,4.536098,0,0,2.400081,4.829073,3.121273,5.453404,5.549557,12.075551,5.256245,17.747816,6.795326,12.292648,9.920056,18.679266
16077,transcript,0.930594271970956,0.0122488677163211,0.447191790960784,NC_052313.1,+,10440675,10447932,rna-XM_038997488.1,8,5270,gene-LOC120050943,LOC120050943,0,0,0,0,0.06129,0.042622,0,0,0,0,0.034156,0.076603,0,0,0,0,0.026945,0.065923,0,0,0,0,0,0,0.311395,0.571326,0.013472,0.031782,0,0,0,0,0.040987,0.117778,0.105693,0.220087,0,0,0.170162,0.297302,0.075142,0.163505,0,0,0.06129,0.110873,0,0
16104,transcript,0.981355834291435,0.0413326907254077,0.515925897533522,NC_052313.1,-,11126654,11161079,rna-XM_038997494.1,22,4557,gene-LOC120050951,LOC120050951,0,0,0,0,0.04086,0.028415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042923,0.078752,0.0158,0.037274,0.00869,0.016325,0.01185,0.031205,0.01174,0.033736,0.03476,0.072381,0,0,0.02765,0.048309,0,0,0,0,0.03397,0.061451,0.0237,0.044627
16111,transcript,0.988188723722409,0.0454360557530745,0.515925897533522,NC_052313.1,-,11351086,11360411,rna-XM_038997498.1,15,2533,gene-LOC120050954,LOC120050954,0,0,0,0,0.018439,0.012823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044047,0.080814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16121,transcript,1.3999820016081,0.0448883982076543,0.515925897533522,NC_052313.1,+,11508824,11513801,rna-XM_038996905.1,5,1366,gene-LOC120050325,LOC120050325,0,0,0.120132,0.410596,0.042167,0.029324,0.093411,0.282684,0.155124,0.470327,0.250366,0.561505,0,0,0.081332,0.312932,0.325481,0.79631,0.144583,0.360854,0.079063,0.377428,2.361404,2.032141,0.051977,0.095364,0.263543,0.621725,0.086148,0.16184,0.094876,0.249836,0,0,0.052343,0.108995,0.041801,0.084106,0.460433,0.804456,0.664934,1.446862,1.120144,3.782189,1.125988,2.036896,0.039531,0.074436
16122,transcript,1.40289865704921,0.0389653214393056,0.515925897533522,NC_052313.1,+,11517925,11520144,rna-XM_038996906.1,4,685,gene-LOC120050326,LOC120050326,0,0,0,0,0,0,0,0,0.169877,0.515057,0.236496,0.530399,0,0,0.151174,0.581655,0.271379,0.663946,0.130657,0.326097,0,0,2.766056,2.38037,0.052555,0.096424,0.253499,0.598031,0,0,0,0,0,0,0,0,0,0,0.235766,0.411924,0.527422,1.147643,0.756934,2.555803,0.906569,1.63997,0,0
16123,transcript,1.43251268623409,0.0416406357739721,0.515925897533522,NC_052313.1,+,11532647,11535925,rna-XM_038996907.1,3,480,gene-LOC120050327,LOC120050327,12.572917,33.114926,10.6625,36.443061,17.883333,12.436354,11.183333,33.843382,7.8125,23.687046,7.220833,16.194436,5.439583,37.274255,6.498958,25.005282,6.495833,15.892467,16.755209,41.818129,9.328125,44.530251,27.520834,23.683455,3.246875,5.957141,13.791875,32.536473,11.039582,20.739281,13.385417,35.24775,6.042708,17.36406,3.441875,7.167086,6.645833,13.371721,9.323958,16.290567,8.304167,18.069441,11.076597,37.400351,12.447917,22.518104,12.753125,24.013878
16129,transcript,0.724958637857935,0.0487497720634578,0.515925897533522,NC_052313.1,-,11612007,11638930,rna-XM_038997508.1,18,4356,gene-LOC120050961,LOC120050961,0.25551,0.67297,0.454775,1.554363,2.771029,1.927018,0.123508,0.373764,0.228191,0.691862,1.546717,3.468881,0.033058,0.226527,0.171258,0.658929,1.446342,3.538567,0.328742,0.820484,0.171947,0.820834,0.594123,0.511281,2.954787,5.421238,0.246786,0.582194,0.3455,0.649066,0.229109,0.603312,0.132002,0.379315,4.281394,8.915233,0.666208,1.340441,1.772472,3.096815,0.505969,1.100963,0.197658,0.667396,2.000775,3.619373,0.377181,0.710224
1613,transcript,0.971969756384225,0.014510002558411,0.461680770538367,NC_052307.1,+,53885170,53973946,rna-XM_038990697.1,19,5771,gene-ambra1a,ambra1a,0,0,0,0,0.081095,0.056395,0,0,0,0,0.01213,0.027204,0,0,0,0,0,0,0,0,0,0,0,0,0.078694,0.144382,0,0,0,0,0,0,0,0,0.055975,0.116558,0.012476,0.025102,0.031017,0.054192,0,0,0,0,0.043667,0.078993,0,0
16154,transcript,1.29878499369658,0.0330669070144003,0.515925897533522,NC_052313.1,-,12355293,12359323,rna-XM_038997525.1,9,2135,gene-LOC120050972,LOC120050972,1.6726,4.405344,1.263466,4.318365,9.599298,6.675504,2.486183,7.523771,2.134426,6.471456,3.086183,6.9215,1.080562,7.404454,2.025995,7.795184,3.024356,7.399278,4.015223,10.021308,2.66815,12.737114,11.213271,9.649744,6.207963,11.38994,3.473096,8.193396,3.203747,6.018653,4.666745,12.288916,3.125527,8.981377,3.595784,7.487574,3.048946,6.134619,5.817564,10.16429,8.61171,18.738639,3.844965,12.982601,6.268384,11.339417,8.540517,16.081622
16235,transcript,0.975773805937775,0.0276356559374569,0.515925897533522,NC_052313.1,-,14763260,14825432,rna-XM_038997580.1,12,2238,gene-LOC120051008,LOC120051008,0,0,0,0,0.098531,0.06852,0,0,0,0,0.045874,0.102883,0,0,0,0,0,0,0,0,0,0,0,0,0.042225,0.077472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16266,transcript,0.997339511058359,0.0470593684693779,0.515925897533522,NC_052313.1,-,15740118,15748393,rna-XM_038997596.1,3,3999,gene-LOC120051018,LOC120051018,0,0,0,0,0.009002,0.00626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009002,0.016516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000643,0.001399,0,0,0,0,0,0
1627,transcript,0.696079762461432,0.00182260407433366,0.389744915561346,NC_052307.1,+,54304457,54313798,rna-XM_038990760.1,17,2548,gene-atg13,atg13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.460635,2.679872,0,0,0.086302,0.162129,0,0,0,0,1.343505,2.797608,0,0,0,0,0,0,0,0,0,0,0,0
16273,transcript,0.887612901874545,0.00255586628030835,0.389744915561346,NC_052313.1,-,16002129,16015787,rna-XM_038997610.1,6,2342,gene-LOC120051024,LOC120051024,0,0,0,0,0.216909,0.150842,0,0,0,0,0.092229,0.206845,0,0,0,0,0.03228,0.078975,0,0,0,0,0.176345,0.151756,0.467805,0.858296,0.028181,0.066482,0.034586,0.064974,0,0,0.046371,0.13325,0.264772,0.55134,0,0,0.169086,0.295422,0.091375,0.198827,0,0,0.138343,0.250261,0.052519,0.098892
16307,transcript,0.972513643928612,0.0231357286876951,0.508423938595577,NC_052313.1,+,17174616,17180340,rna-XM_038997637.1,5,3121,gene-LOC120051032,LOC120051032,0.02307,0.060762,0.034604,0.118272,0.02307,0.016043,0.02307,0.069815,0.02307,0.069947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023942,0.056482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16310,transcript,0.848781743899821,0.0157528018012083,0.470876546108028,NC_052313.1,+,17193010,17221153,rna-XM_038997640.1,19,3991,gene-LOC120051034,LOC120051034,0.080431,0.211842,0.072162,0.24664,0.998873,0.694632,0.081183,0.245679,0.068654,0.208155,0.410048,0.91963,0.027061,0.185433,0.107993,0.415512,0.216487,0.529649,0.02681,0.066913,0,0,0.755877,0.650481,0.958908,1.759338,0.135304,0.319196,0.081183,0.152513,0.063142,0.166272,0.137272,0.394459,0.543974,1.132728,0.125532,0.252576,0.61789,1.079561,0.252318,0.549031,0.099223,0.335028,0.248058,0.448733,0.170114,0.320321
16325,transcript,1.85075714758614,0.0102599643412142,0.426030386301728,NC_052313.1,-,17615857,17617829,rna-XM_038997648.1,5,691,gene-tmem14ca,tmem14ca,41.960926,110.517946,33.29195,113.787625,45.820644,31.864404,36.71563,111.110087,37.148354,112.631651,21.844254,48.990937,17.212557,117.947503,28.09841,108.110971,20.29269,49.647351,61.015198,152.283475,26.501448,126.511612,132.639557,114.144905,7.779305,14.27293,38.934132,91.849683,41.570187,78.094966,30.152262,79.399798,16.86903,48.474103,3.243126,6.753227,17.988424,36.193534,21.18741,37.018069,19.971779,43.457566,30.371201,102.548968,45.175163,81.721224,54.925373,103.423372
16332,transcript,1.47951328532109,0.00286267277632746,0.389744915561346,NC_052313.1,+,18114052,18122171,rna-XM_038997650.1,4,2142,gene-eef1e1,eef1e1,1.6845,4.436687,1.306723,4.466212,10.287395,7.154018,2.984174,9.030809,2.972923,9.01373,2.135621,4.789638,1.231559,8.439148,2.457283,9.454601,2.125584,5.200376,2.725957,6.803521,2.137722,10.204977,11.398086,9.808789,1.871149,3.433055,3.957049,9.335092,3.593651,6.751138,3.829599,10.084464,2.045752,5.878583,1.521569,3.168394,3.531005,7.104544,3.728443,6.514235,4.217367,9.176774,3.270635,11.043365,5.826377,10.539833,8.0014,15.066475
16359,transcript,1.33587392436148,0.0430907125243529,0.515925897533522,NC_052313.1,-,18411329,18413519,rna-XM_038997671.1,4,950,gene-thtpa,thtpa,0.377895,0.995311,0.453684,1.550634,1.233709,0.857941,0.716842,2.169332,0.901053,2.73194,0.757895,1.69976,0.521053,3.570469,0.353049,1.358385,0.68,1.663663,1.281053,3.197289,0.567368,2.70848,2.382105,2.049955,0.48421,0.888395,0.298947,0.705247,1.206316,2.26622,0.664038,1.748608,0.188421,0.541438,0.150526,0.313443,0.224211,0.451123,0.75579,1.320496,0.788421,1.715564,0.830526,2.804288,1.165263,2.107944,0.754737,1.421155
16377,transcript,0.94994517289,0.0468340075766154,0.515925897533522,NC_052313.1,-,19117968,19203607,rna-XM_038997230.1,106,16466,gene-scospondin,scospondin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246629,0.452498,0,0,0,0,0,0,0,0,0.018584,0.038698,0,0,0.048706,0.085098,0,0,0,0,0.010932,0.019776,0,0
16420,transcript,0.62549501287566,0.0306982663315405,0.515925897533522,NC_052313.1,-,20824413,20848515,rna-XM_038997705.1,18,3957,gene-LOC120051076,LOC120051076,0,0,0,0,1.937556,1.347407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.345089,6.137337,0,0,0,0,0,0,0.024916,0.071598,3.523755,7.337586,0.044622,0.089782,0.097342,0.170073,3.024675,6.581537,0,0,0,0,0.03235,0.060914
16428,transcript,1.97297016442166,0.0396314366160728,0.515925897533522,NC_052313.1,+,20878890,20941341,rna-XM_038997711.1,12,3439,gene-LOC120051079,LOC120051079,2.812716,7.408216,2.653678,9.069932,0,0,1.592518,4.819332,0.014307,0.043378,0,0,0.800233,5.483525,1.985524,7.639469,0.000788,0.001928,2.999418,7.486033,1.021303,4.875458,0.010022,0.008625,0.02218,0.040694,1.362605,3.214527,1.615237,3.034431,0.180869,0.476281,0.462114,1.32791,0.012343,0.025702,1.211851,2.4383,1.480854,2.587308,1.380052,3.002922,0.748764,2.528217,2.880222,5.21028,1.72492,3.24799
16463,transcript,1.12941581386715,0.0423347779407115,0.515925897533522,NC_052313.1,-,21750687,21781545,rna-XM_038997741.1,13,2775,gene-LOC120051091,LOC120051091,0.025946,0.068337,0.077477,0.264806,0.337297,0.234562,0.077477,0.234464,0.09045,0.274239,0.077838,0.17457,0,0,0.077838,0.299488,0.051892,0.126957,0.21982,0.548633,0.038857,0.185494,0.473874,0.407799,0.051892,0.095208,0,0,0.025946,0.048743,0,0,0,0,0,0,0.102703,0.206643,0.12973,0.226661,0.103063,0.22426,0.206126,0.695989,0.103423,0.187091,0,0
